date,OMI1,OMI2,phase,phase_angle,magnitude
1967-01-11,-0.07563,-0.00997,7.0,277.50977108859405,0.0762843
1967-01-12,-0.3022,-0.08838,7.0,286.30184016109047,0.3148585
1967-01-13,-0.5167,-0.13089,7.0,284.2150893337712,0.5330207
1967-01-14,-0.71029,-0.13622,7.0,280.85641334806223,0.7232342
1967-01-15,-0.87569,-0.10715,7.0,276.9760713568261,0.8822211
1967-01-16,-1.00792,-0.04997,7.0,272.8382488981878,1.0091579
1967-01-17,-1.10466,0.02625,6.0,268.6387384234106,1.1049719
1967-01-18,-1.16635,0.11078,6.0,264.57431942103824,1.1715991
1967-01-19,-1.19593,0.19235,6.0,260.86296002290254,1.2112998
1967-01-20,-1.19812,0.26027,6.0,257.74394231311385,1.2260636
1967-01-21,-1.17863,0.30541,6.0,255.47286698183675,1.2175566
1967-01-22,-1.14311,0.32099,6.0,254.31503917335462,1.1873227
1967-01-23,-1.09651,0.30298,6.0,254.55383054891934,1.1375989
1967-01-24,-1.04262,0.25024,6.0,256.5036847605877,1.0722296
1967-01-25,-0.98426,0.1643,6.0,260.52314113074056,0.9978789
1967-01-26,-0.92369,0.04901,6.0,266.9627954613096,0.9249893
1967-01-27,-0.86303,-0.08997,7.0,275.9515287794576,0.867707
1967-01-28,-0.80443,-0.24549,7.0,286.9707534000753,0.8410547
1967-01-29,-0.74986,-0.40933,7.0,298.629032926028,0.8543074
1967-01-30,-0.70066,-0.57249,7.0,309.25131266236514,0.9048034
1967-01-31,-0.65718,-0.72566,8.0,317.83504405742065,0.9790138
1967-02-01,-0.61854,-0.85986,8.0,324.2706603872458,1.0592219
1967-02-02,-0.58272,-0.96703,8.0,328.927366726749,1.1290303
1967-02-03,-0.54682,-1.04081,8.0,332.2834945312727,1.1757115
1967-02-04,-0.50763,-1.07699,8.0,334.7635561358826,1.1906283
1967-02-05,-0.4621,-1.07394,8.0,336.7185277398114,1.169138
1967-02-06,-0.40788,-1.0327,8.0,338.4477318586124,1.1103312
1967-02-07,-0.34362,-0.95685,8.0,340.24598235262977,1.0166792
1967-02-08,-0.26904,-0.85211,8.0,342.47732789934764,0.8935738
1967-02-09,-0.18471,-0.72583,8.0,345.72236843636506,0.748964
1967-02-10,-0.09157,-0.58641,8.0,351.12473571617375,0.5935164
1967-02-11,0.00955,-0.44255,1.0,1.2362214056073242,0.442653
1967-02-12,0.11837,-0.30264,1.0,21.36169886071596,0.3249653
1967-02-13,0.23513,-0.17404,2.0,53.49166297410537,0.2925338
1967-02-14,0.3603,-0.0625,2.0,80.15902576796113,0.3656807
1967-02-15,0.49402,0.0283,3.0,93.2786129695399,0.4948299
1967-02-16,0.63554,0.09715,3.0,98.69107748053156,0.6429224
1967-02-17,0.78285,0.14532,3.0,100.51608451370025,0.7962236
1967-02-18,0.93264,0.1765,3.0,100.71636105238137,0.9491942
1967-02-19,1.08046,0.19642,3.0,100.30344649532998,1.0981687
1967-02-20,1.22103,0.21235,3.0,99.86566832309715,1.2393574
1967-02-21,1.34867,0.23227,3.0,99.77170838480723,1.3685248
1967-02-22,1.45757,0.2641,3.0,100.2701122600369,1.4813032
1967-02-23,1.54212,0.31464,3.0,101.53182539242654,1.5738908
1967-02-24,1.59714,0.38878,3.0,103.6810100273511,1.643778
1967-02-25,1.61813,0.48863,3.0,106.80284748933444,1.690297
1967-02-26,1.60165,0.61306,3.0,110.94523531892452,1.7149709
1967-02-27,1.54563,0.75758,3.0,116.11146881689115,1.7213075
1967-02-28,1.44986,0.91461,3.0,122.24481203574075,1.714236
1967-03-01,1.31624,1.07424,3.0,129.21936153274206,1.6989641
1967-03-02,1.13302,1.241,4.0,137.60424813173273,1.6804212
1967-03-03,0.93672,1.36866,4.0,145.6120022134794,1.6585157
1967-03-04,0.72201,1.4639,4.0,153.7470277619545,1.6322689
1967-03-05,0.49659,1.5181,4.0,161.88641482034382,1.5972568
1967-03-06,0.26791,1.52434,4.0,170.0318007222372,1.5477041
1967-03-07,0.04254,1.47786,4.0,178.351204024002,1.4784721
1967-03-08,-0.174,1.37637,5.0,187.20508212033678,1.3873248
1967-03-09,-0.3772,1.22031,5.0,197.17647244794995,1.2772769
1967-03-10,-0.56332,1.01292,5.0,209.07995604228668,1.1590239
1967-03-11,-0.72904,0.76022,5.0,223.8005979849672,1.0532967
1967-03-12,-0.87117,0.47088,6.0,241.60813609905807,0.9902853
1967-03-13,-0.98634,0.15585,6.0,261.0210197852324,0.9985769
1967-03-14,-1.07113,-0.17193,7.0,279.11891858129115,1.0848408
1967-03-15,-1.12242,-0.49803,7.0,293.9273835352192,1.2279497
1967-03-16,-1.13825,-0.80701,7.0,305.33633093695113,1.3953058
1967-03-17,-1.11886,-1.08313,7.0,314.0703869850497,1.557247
1967-03-18,-1.06759,-1.31146,8.0,320.8527930882671,1.6910577
1967-03-19,-0.99096,-1.4792,8.0,326.18069516650684,1.780459
1967-03-20,-0.89757,-1.57725,8.0,330.35697493978455,1.8147588
1967-03-21,-0.7962,-1.6012,8.0,333.5610434674727,1.7882326
1967-03-22,-0.69376,-1.55175,8.0,335.91142539206834,1.6997738
1967-03-23,-0.59402,-1.43433,8.0,337.50337350992754,1.5524697
1967-03-24,-0.49749,-1.25839,8.0,338.4292056201705,1.3531598
1967-03-25,-0.4021,-1.03645,8.0,338.7957937252279,1.1117163
1967-03-26,-0.30444,-0.7832,8.0,338.7582501977107,0.8402892
1967-03-27,-0.20098,-0.51446,8.0,338.66129878562526,0.5523242
1967-03-28,-0.08928,-0.24621,8.0,340.06848046874245,0.2618975
1967-03-29,0.03129,0.0064,3.0,101.55973134234019,0.0319378
1967-03-30,0.159,0.23005,4.0,145.34955158997795,0.2796498
1967-03-31,0.2897,0.41401,4.0,145.01791924428568,0.5053023
1967-04-01,0.41702,0.55075,4.0,142.86751692147197,0.6908193
1967-04-02,0.53293,0.63621,4.0,140.04831500269123,0.8299263
1967-04-03,0.62849,0.66984,4.0,136.8241740724747,0.9185234
1967-04-04,0.69483,0.65421,3.0,133.27532793972122,0.9543476
1967-04-05,0.7241,0.59446,3.0,129.38476175672548,0.9368583
1967-04-06,0.7104,0.49747,3.0,125.00230349704245,0.8672627
1967-04-07,0.65053,0.37107,3.0,119.70094624452398,0.7489207
1967-04-08,0.54446,0.22323,3.0,112.29375528559265,0.5884457
1967-04-09,0.39548,0.0615,3.0,98.83911120253495,0.4002333
1967-04-10,0.20997,-0.10722,2.0,62.949126688244974,0.2357616
1967-04-11,-0.00305,-0.27665,8.0,359.36835334202544,0.2766668
1967-04-12,-0.23265,-0.44076,8.0,332.1731924202352,0.4983928
1967-04-13,-0.46679,-0.59356,8.0,321.817629723902,0.7551201
1967-04-14,-0.69306,-0.72892,8.0,316.44459926454897,1.0058113
1967-04-15,-0.8993,-0.84078,7.0,313.0738323580884,1.231118
1967-04-16,-1.07421,-0.92369,7.0,310.6915264931645,1.4167323
1967-04-17,-1.20779,-0.97335,7.0,308.8651119400869,1.5511825
1967-04-18,-1.29195,-0.98717,7.0,307.38319336048653,1.6259272
1967-04-19,-1.32103,-0.96451,7.0,306.1339171880158,1.6356649
1967-04-20,-1.29231,-0.90666,7.0,305.0527658833359,1.578638
1967-04-21,-1.20643,-0.81659,7.0,304.09268808595874,1.456809
1967-04-22,-1.06746,-0.69855,7.0,303.20089253409765,1.2757127
1967-04-23,-0.88276,-0.55768,7.0,302.2824813449074,1.044161
1967-04-24,-0.66245,-0.39967,7.0,301.1034630277282,0.773677
1967-04-25,-0.41854,-0.23063,7.0,298.85628270780177,0.4778765
1967-04-26,-0.16391,-0.05698,7.0,289.16897461736534,0.1735316
1967-04-27,0.08891,0.11454,4.0,142.18012075744596,0.1449979
1967-04-28,0.32873,0.27696,3.0,130.11464492873026,0.4298491
1967-04-29,0.54663,0.4234,3.0,127.76007929302953,0.6914275
1967-04-30,0.73638,0.5475,3.0,126.63087626882361,0.917612
1967-05-01,0.89459,0.64403,3.0,125.75073202303928,1.1023003
1967-05-02,1.02052,0.70945,3.0,124.80643982770388,1.2428919
1967-05-03,1.11571,0.74229,3.0,123.6361123590257,1.3400759
1967-05-04,1.18347,0.74325,3.0,122.12989172249833,1.3975055
1967-05-05,1.22847,0.71521,3.0,120.20778187492354,1.4215006
1967-05-06,1.2562,0.66289,3.0,117.82037035220783,1.4203737
1967-05-07,1.27253,0.59256,3.0,114.96927825010567,1.4037308
1967-05-08,1.28316,0.51172,3.0,111.74195136172335,1.3814329
1967-05-09,1.29311,0.4288,3.0,108.3457095544565,1.362352
1967-05-10,1.30612,0.35285,3.0,105.11765399402942,1.3529422
1967-05-11,1.324,0.29326,3.0,102.48912120025324,1.356089
1967-05-12,1.34595,0.25917,3.0,100.8992153123161,1.3706752
1967-05-13,1.36802,0.25854,3.0,100.70201938454525,1.3922362
1967-05-14,1.38277,0.29677,3.0,102.1130642543141,1.4142578
1967-05-15,1.37967,0.37488,3.0,105.20123590432347,1.4296938
1967-05-16,1.34663,0.48802,3.0,109.92056481457891,1.4323323
1967-05-17,1.27245,0.62556,3.0,116.17958643730728,1.4179049
1967-05-18,1.14929,0.77313,3.0,123.92881146555747,1.3851345
1967-05-19,0.97385,0.91587,3.0,133.24261400181052,1.3368627
1967-05-20,0.747,1.04089,4.0,144.33469497761737,1.2811952
1967-05-21,0.47289,1.13824,4.0,157.43920678936902,1.2325644
1967-05-22,0.15807,1.20053,4.0,172.49919183991847,1.2108916
1967-05-23,-0.18897,1.22228,5.0,188.7886033642346,1.2368015
1967-05-24,-0.55797,1.19927,5.0,204.95058221916324,1.3227165
1967-05-25,-0.93709,1.1282,5.0,219.71323486425683,1.4666196
1967-05-26,-1.31314,1.00664,6.0,232.52658689386928,1.6545879
1967-05-27,-1.67185,0.83309,6.0,243.51272789974493,1.867919
1967-05-28,-1.99815,0.6073,6.0,253.09434006892434,2.0884006
1967-05-29,-2.27656,0.33073,6.0,261.73411380803987,2.3004582
1967-05-30,-2.49167,0.00732,6.0,269.83167758994205,2.4916806
1967-05-31,-2.62872,-0.35569,7.0,277.70584581392035,2.6526749
1967-06-01,-2.67464,-0.74669,7.0,285.59835242109676,2.7769127
1967-06-02,-2.61962,-1.14885,7.0,293.68014074484745,2.860466
1967-06-03,-2.45934,-1.54004,7.0,302.05481991789884,2.9017367
1967-06-04,-2.19744,-1.89418,7.0,310.7611396519237,2.9011481
1967-06-05,-1.84705,-2.1846,8.0,319.7859285139424,2.8607814
1967-06-06,-1.4302,-2.38873,8.0,329.0898537447682,2.784152
1967-06-07,-0.97454,-2.49214,8.0,338.6422430404534,2.6759093
1967-06-08,-0.50874,-2.49037,8.0,348.45430922512514,2.5418024
1967-06-09,-0.05847,-2.38793,8.0,358.59735630515127,2.3886456
1967-06-10,0.35583,-2.19579,1.0,9.204821386234585,2.2244346
1967-06-11,0.71936,-1.92873,1.0,20.45404743010613,2.0585136
1967-06-12,1.02234,-1.60335,1.0,32.52270323078096,1.9015548
1967-06-13,1.25916,-1.23686,2.0,45.51187966818938,1.7650232
1967-06-14,1.42758,-0.84638,2.0,59.33725396607507,1.6596216
1967-06-15,1.52811,-0.44858,2.0,73.64028432790842,1.5925905
1967-06-16,1.56362,-0.05931,2.0,87.82774310132186,1.5647444
1967-06-17,1.53896,0.30669,3.0,101.27047736063314,1.5692216
1967-06-18,1.46068,0.63623,3.0,113.53654974061983,1.5932279
1967-06-19,1.3368,0.91802,3.0,124.47853493671423,1.6216642
1967-06-20,1.17645,1.14317,3.0,134.17802367402908,1.6403878
1967-06-21,0.98957,1.30546,4.0,142.83699966630627,1.6381314
1967-06-22,0.78652,1.40168,4.0,150.70205584120353,1.6072712
1967-06-23,0.57767,1.4317,4.0,158.02664525040416,1.5438483
1967-06-24,0.37297,1.39848,4.0,165.06697633236294,1.4473606
1967-06-25,0.18149,1.30784,4.0,172.09947548396602,1.3203727
1967-06-26,0.01103,1.16813,4.0,179.45900399195898,1.1681821
1967-06-27,-0.13222,0.98968,5.0,187.60958385467615,0.9984731
1967-06-28,-0.244,0.78426,5.0,197.28203124978728,0.8213402
1967-06-29,-0.32203,0.56432,5.0,209.7113024625424,0.6497387
1967-06-30,-0.36607,0.3423,6.0,226.92189089074637,0.5011752
1967-07-01,-0.37771,0.12991,6.0,251.01979965723035,0.3994264
1967-07-02,-0.36005,-0.0625,7.0,279.8476735613574,0.3654343
1967-07-03,-0.31728,-0.22645,7.0,305.51631923671727,0.3898028
1967-07-04,-0.25421,-0.35564,8.0,324.4429723724399,0.4371528
1967-07-05,-0.17582,-0.44615,8.0,338.4914578585495,0.479544
1967-07-06,-0.0869,-0.49635,8.0,350.0694143918897,0.5038997
1967-07-07,0.00811,-0.50675,1.0,0.9168803288546599,0.5068149
1967-07-08,0.10526,-0.4797,1.0,12.376198845087544,0.4911128
1967-07-09,0.20095,-0.41899,1.0,25.622642576842964,0.4646865
1967-07-10,0.29192,-0.32953,1.0,41.536697777209525,0.4402355
1967-07-11,0.37505,-0.217,2.0,59.94677563521542,0.433303
1967-07-12,0.44732,-0.08749,2.0,78.93339112535897,0.4557957
1967-07-13,0.5058,0.05267,3.0,95.94490196909683,0.5085349
1967-07-14,0.5477,0.19711,3.0,109.7931343627771,0.582089
1967-07-15,0.57059,0.33958,3.0,120.75850015507571,0.6639937
1967-07-16,0.57255,0.47407,3.0,129.62467349271924,0.743341
1967-07-17,0.55243,0.59499,4.0,137.1242361039446,0.8119064
1967-07-18,0.51002,0.69733,4.0,143.81864578800014,0.8639384
1967-07-19,0.44618,0.77695,4.0,150.1324901517395,0.8959508
1967-07-20,0.36279,0.83071,4.0,156.40800900618285,0.9064743
1967-07-21,0.26271,0.85667,4.0,162.9510994445675,0.8960469
1967-07-22,0.14958,0.85411,4.0,170.06654603616124,0.867109
1967-07-23,0.0276,0.82355,4.0,178.08053927941353,0.8240123
1967-07-24,-0.09865,0.76653,5.0,187.33347606978796,0.7728519
1967-07-25,-0.22445,0.68542,5.0,198.13173026267498,0.7212339
1967-07-26,-0.34501,0.5832,5.0,210.6077497983598,0.6776091
1967-07-27,-0.45567,0.46326,5.0,224.52677018086965,0.6498038
1967-07-28,-0.55197,0.3293,6.0,239.18010369132043,0.6427358
1967-07-29,-0.62983,0.18533,6.0,253.60326922730653,0.6565311
1967-07-30,-0.68573,0.03572,6.0,267.0181308182714,0.6866597
1967-07-31,-0.71703,-0.11472,7.0,279.0899029402994,0.7261493
1967-08-01,-0.72225,-0.26075,7.0,289.8508281082133,0.7678773
1967-08-02,-0.7014,-0.39679,7.0,299.4973374419786,0.8058562
1967-08-03,-0.65611,-0.51729,7.0,308.25293945635013,0.8355054
1967-08-04,-0.58962,-0.61715,8.0,316.3068598496933,0.8535373
1967-08-05,-0.50644,-0.69216,8.0,323.8077920755121,0.857652
1967-08-06,-0.41183,-0.73942,8.0,330.8837863576831,0.8463722
1967-08-07,-0.3112,-0.75745,8.0,337.6645825193925,0.818887
1967-08-08,-0.20955,-0.74624,8.0,344.3148447482696,0.7751034
1967-08-09,-0.11099,-0.70701,8.0,351.0782339185964,0.7156689
1967-08-10,-0.01858,-0.642,8.0,358.34227644987254,0.6422688
1967-08-11,0.06567,-0.55418,1.0,6.758001143538166,0.5580574
1967-08-12,0.14068,-0.44708,1.0,17.4669142434675,0.4686911
1967-08-13,0.20598,-0.32462,1.0,32.39621042505331,0.3844554
1967-08-14,0.26142,-0.19111,2.0,53.831485066422715,0.3238263
1967-08-15,0.30691,-0.05123,2.0,80.52344988575749,0.3111563
1967-08-16,0.34218,0.08992,3.0,104.72361529196365,0.3537976
1967-08-17,0.36679,0.22688,3.0,121.73909420576521,0.4312881
1967-08-18,0.3801,0.35391,3.0,132.95651264946025,0.5193537
1967-08-19,0.38143,0.4652,4.0,140.65075139058908,0.6015812
1967-08-20,0.37022,0.55518,4.0,146.3027883025122,0.6672988
1967-08-21,0.34611,0.61887,4.0,150.7834068348428,0.7090784
1967-08-22,0.30902,0.65231,4.0,154.65159642352538,0.7218045
1967-08-23,0.25904,0.65283,4.0,158.35704526806398,0.7023451
1967-08-24,0.19637,0.61928,4.0,162.40648870955062,0.6496683
1967-08-25,0.12122,0.55216,4.0,167.61784264151274,0.5653096
1967-08-26,0.03387,0.45353,4.0,175.72903150960454,0.454793
1967-08-27,-0.06517,0.32689,5.0,191.27487310589285,0.333323
1967-08-28,-0.17481,0.177,5.0,224.64334118866333,0.2487721
1967-08-29,-0.29305,0.00961,6.0,268.1217703626808,0.2932075
1967-08-30,-0.41671,-0.16874,7.0,292.04469316049847,0.449578
1967-08-31,-0.54124,-0.35101,7.0,302.96459067551393,0.6450959
1967-09-01,-0.66082,-0.52988,7.0,308.7244606489472,0.8470277
1967-09-02,-0.76862,-0.69811,7.0,312.2477431945438,1.0383325
1967-09-03,-0.85734,-0.84875,7.0,314.71152366686704,1.206403
1967-09-04,-0.91976,-0.9756,8.0,316.68752698382207,1.3408034
1967-09-05,-0.94945,-1.07343,8.0,318.5072057409757,1.4330761
1967-09-06,-0.94134,-1.13835,8.0,320.41150700039594,1.4771465
1967-09-07,-0.89226,-1.1681,8.0,322.62538851929685,1.469893
1967-09-08,-0.8012,-1.16215,8.0,325.41715953034134,1.4115645
1967-09-09,-0.66953,-1.12183,8.0,329.17042431918225,1.3064351
1967-09-10,-0.50096,-1.05022,8.0,334.49863307572105,1.163582
1967-09-11,-0.30141,-0.95188,8.0,342.4297624134621,0.9984605
1967-09-12,-0.07882,-0.83246,8.0,354.59117539872557,0.8361831
1967-09-13,0.15722,-0.69823,1.0,12.689619021139407,0.7157117
1967-09-14,0.39588,-0.55554,1.0,35.47382251778811,0.6821625
1967-09-15,0.62565,-0.41032,2.0,56.74193810526832,0.7481982
1967-09-16,0.83497,-0.2677,2.0,72.2236133543618,0.8768342
1967-09-17,1.01299,-0.13174,2.0,82.59023452982683,1.0215205
1967-09-18,1.15031,-0.00536,2.0,89.73302574471637,1.1503226
1967-09-19,1.23971,0.10964,3.0,95.05409121776165,1.2445488
1967-09-20,1.27675,0.2124,3.0,99.44521985973503,1.2942969
1967-09-21,1.26021,0.30276,3.0,103.50904196137034,1.2960682
1967-09-22,1.19222,0.38106,3.0,107.72503472103323,1.251637
1967-09-23,1.07813,0.44804,3.0,112.56637346050748,1.1675205
1967-09-24,0.92615,0.50482,3.0,118.59363929440707,1.0547972
1967-09-25,0.74664,0.55299,3.0,126.5250563356422,0.9291229
1967-09-26,0.55127,0.59467,4.0,137.16891717624873,0.8108829
1967-09-27,0.35211,0.63247,4.0,150.89434865743732,0.7238783
1967-09-28,0.16073,0.66911,4.0,166.49264054159704,0.6881441
1967-09-29,-0.01259,0.70699,5.0,181.0202090926844,0.7071021
1967-09-30,-0.15938,0.7475,5.0,192.03622117304934,0.7643024
1967-10-01,-0.27345,0.79064,5.0,199.07840741051038,0.8365922
1967-10-02,-0.3511,0.83472,5.0,202.81260002515478,0.9055544
1967-10-03,-0.39122,0.87654,5.0,204.05230768725892,0.9598831
1967-10-04,-0.39524,0.91183,5.0,203.43470574959923,0.9938051
1967-10-05,-0.36695,0.93585,5.0,201.41031628314101,1.0052202
1967-10-06,-0.31216,0.94415,5.0,198.29519929678187,0.9944159
1967-10-07,-0.23811,0.93324,5.0,194.31326462207818,0.9631371
1967-10-08,-0.15292,0.90108,5.0,189.63175413764444,0.9139637
1967-10-09,-0.06469,0.84741,5.0,184.36540654509164,0.8498756
1967-10-10,0.01916,0.77375,4.0,178.58150198806587,0.7739872
1967-10-11,0.09274,0.68315,4.0,172.26915712701467,0.6894162
1967-10-12,0.15218,0.5799,4.0,165.29574014560347,0.5995355
1967-10-13,0.19597,0.46894,4.0,157.3199527090081,0.5082411
1967-10-14,0.22497,0.35545,4.0,147.66962487691876,0.4206616
1967-10-15,0.24198,0.24444,4.0,135.28976278926524,0.3439553
1967-10-16,0.25094,0.1405,3.0,119.2442373899542,0.2875954
1967-10-17,0.25596,0.04765,3.0,100.54557369723234,0.2603575
1967-10-18,0.26034,-0.03069,2.0,83.27675592185585,0.2621427
1967-10-19,0.26598,-0.09187,2.0,70.94498979741047,0.2813991
1967-10-20,0.27342,-0.13422,2.0,63.853895607073085,0.3045875
1967-10-21,0.28045,-0.16843,2.0,59.01221428850002,0.3271404
1967-10-22,0.28914,-0.1823,2.0,57.76896147825674,0.3418117
1967-10-23,0.29851,-0.17731,2.0,59.29038908833968,0.3471989
1967-10-24,0.30642,-0.15627,2.0,62.97904164436473,0.3439673
1967-10-25,0.30977,-0.12313,2.0,68.32275016594431,0.3333443
1967-10-26,0.30493,-0.08258,2.0,74.84684371167084,0.3159142
1967-10-27,0.28814,-0.03969,2.0,82.1571165670342,0.2908607
1967-10-28,0.25608,0.00052,3.0,90.11634553419368,0.2560805
1967-10-29,0.20626,0.03338,3.0,99.19273730781858,0.2089435
1967-10-30,0.13751,0.05499,3.0,111.79638057890556,0.1480976
1967-10-31,0.05021,0.06239,4.0,141.17370942134056,0.0800847
1967-11-01,-0.05359,0.05374,5.0,224.91992582379999,0.0758938
1967-11-02,-0.17018,0.02839,6.0,260.52894259739895,0.1725318
1967-11-03,-0.29443,-0.01319,7.0,272.5650456166217,0.2947253
1967-11-04,-0.42017,-0.06945,7.0,279.3855731099868,0.425871
1967-11-05,-0.54066,-0.13799,7.0,284.317660776275,0.5579915
1967-11-06,-0.64916,-0.21572,7.0,288.3819756690874,0.6840642
1967-11-07,-0.7395,-0.29911,7.0,292.02215023746146,0.7977011
1967-11-08,-0.80659,-0.38435,7.0,295.47837074005525,0.8934833
1967-11-09,-0.84687,-0.46759,7.0,298.9048037321054,0.9673827
1967-11-10,-0.8586,-0.54504,7.0,302.40741453748063,1.0169871
1967-11-11,-0.82703,-0.62466,7.0,307.06393810939096,1.0364259
1967-11-12,-0.79905,-0.66863,7.0,309.92195865011905,1.0418959
1967-11-13,-0.75186,-0.69796,7.0,312.870893691114,1.0258858
1967-11-14,-0.6881,-0.71185,8.0,315.9719234536178,0.9900566
1967-11-15,-0.61093,-0.70911,8.0,319.2536295257727,0.9359875
1967-11-16,-0.5238,-0.68815,8.0,322.72265195630246,0.8648219
1967-11-17,-0.43022,-0.64711,8.0,326.38273390500706,0.7770718
1967-11-18,-0.3336,-0.58412,8.0,330.26864172553417,0.6726701
1967-11-19,-0.23709,-0.49784,8.0,334.53446595178184,0.551413
1967-11-20,-0.14352,-0.38783,8.0,339.6925506108886,0.4135337
1967-11-21,-0.05534,-0.25497,8.0,347.75416622305625,0.2609065
1967-11-22,0.02539,-0.10183,1.0,14.000492367973067,0.1049476
1967-11-23,0.09712,0.06731,3.0,124.72428671604759,0.1181648
1967-11-24,0.15887,0.24647,4.0,147.19492104764646,0.2932356
1967-11-25,0.21028,0.42827,4.0,153.84902314595445,0.4771089
1967-11-26,0.25152,0.60439,4.0,157.40511276462328,0.654637
1967-11-27,0.28309,0.76607,4.0,159.71894298199103,0.8167027
1967-11-28,0.30542,0.90472,4.0,161.34608361318698,0.954882
1967-11-29,0.31855,1.01233,4.0,162.53276903248738,1.0612663
1967-11-30,0.32203,1.08192,4.0,163.42453280306597,1.1288288
1967-12-01,0.31502,1.10781,4.0,164.1262177215651,1.1517295
1967-12-02,0.29659,1.08583,4.0,164.72255925274123,1.1256075
1967-12-03,0.2661,1.01359,4.0,165.2899707877486,1.0479379
1967-12-04,0.22347,0.89065,4.0,165.91487594536255,0.9182572
1967-12-05,0.16909,0.71884,4.0,166.76316751789074,0.7384595
1967-12-06,0.10358,0.50256,4.0,168.35414262712575,0.5131232
1967-12-07,0.02749,0.24887,4.0,173.6967028373545,0.2503837
1967-12-08,-0.05879,-0.03253,7.0,298.9568694017098,0.0671898
1967-12-09,-0.15477,-0.32965,8.0,334.8500406888221,0.3641742
1967-12-10,-0.25934,-0.62889,8.0,337.5898575901526,0.6802645
1967-12-11,-0.3701,-0.91595,8.0,337.99826961653025,0.987896
1967-12-12,-0.48295,-1.17688,8.0,337.6884847863589,1.2721192
1967-12-13,-0.59187,-1.39918,8.0,337.0710522880819,1.5192152
1967-12-14,-0.68913,-1.57275,8.0,336.3384663815883,1.717103
1967-12-15,-0.76582,-1.6907,8.0,335.6313604053072,1.8560568
1967-12-16,-0.81265,-1.74969,8.0,335.08731349959066,1.9292006
1967-12-17,-0.821,-1.75,8.0,334.8667137180315,1.9330134
1967-12-18,-0.78389,-1.69522,8.0,335.183614327541,1.8676869
1967-12-19,-0.69697,-1.59158,8.0,336.3508716614001,1.7374965
1967-12-20,-0.55929,-1.44719,8.0,338.87016853488706,1.5515038
1967-12-21,-0.37371,-1.27109,8.0,343.61626805247556,1.3248883
1967-12-22,-0.14702,-1.07238,8.0,352.19359071222834,1.0824111
1967-12-23,0.11041,-0.85953,1.0,7.319783443573527,0.8665922
1967-12-24,0.38527,-0.63984,1.0,31.053613926944564,0.746879
1967-12-25,0.66231,-0.41916,2.0,57.67126854220503,0.7838046
1967-12-26,0.92546,-0.20193,2.0,77.69130725085961,0.9472338
1967-12-27,1.15908,0.00846,3.0,90.41818829354757,1.1591109
1967-12-28,1.34919,0.20911,3.0,98.81013373671922,1.3652987
1967-12-29,1.48458,0.39679,3.0,104.9639128338671,1.5366913
1967-12-30,1.55791,0.56725,3.0,110.00705110117205,1.6579674
1967-12-31,1.5664,0.71495,3.0,114.53331950682035,1.7218486
1968-01-01,1.51219,0.83384,3.0,118.8728776505719,1.7268491
1968-01-02,1.40174,0.91884,3.0,123.24482506857026,1.6760495
1968-01-03,1.24456,0.96777,3.0,127.86864062615997,1.5765495
1968-01-04,1.05164,0.98239,3.0,133.05007753918298,1.4391097
